,id,mig_int,mig_plan,mig_prep,cari,is_cari_secure,mig_intensity
2704,174897007,0,0,0,2,1,1
2705,174897008,1,0,0,1,1,2
2706,174897011,1,0,0,2,1,2
2707,174897016,0,0,0,2,1,1
2708,174897020,1,0,0,2,1,2
2709,174897024,1,0,0,2,1,2
2710,174897197,1,0,0,2,1,2
2711,174897200,1,0,0,2,1,2
2712,174897205,1,1,0,2,1,3
2713,174897210,1,0,0,2,1,2
2714,174897216,1,1,0,2,1,3
2715,174897224,0,0,0,2,1,1
2716,174897618,1,0,0,1,1,2
2717,174897952,1,0,0,2,1,2
2718,174898881,1,0,0,1,1,2
2719,174898962,0,0,0,2,1,1
2720,174898971,1,0,0,2,1,2
2721,174898982,1,0,0,1,1,2
2722,174901525,1,99,0,2,1,2
2723,174901529,1,0,0,1,1,2
2724,174901537,1,0,0,2,1,2
2725,174901548,1,1,0,1,1,3
2726,174901556,0,0,0,2,1,1
2727,174901570,1,0,0,1,1,2
2728,174901577,1,0,0,2,1,2
2729,174901583,1,0,0,2,1,2
2730,174901589,1,0,0,2,1,2
2731,174901595,1,0,0,2,1,2
2732,174903852,1,1,1,2,1,4
2733,174903853,0,0,0,1,1,1
2734,174903855,1,0,0,1,1,2
2735,174903859,0,0,0,1,1,1
2736,174903860,1,0,0,1,1,2
2737,174903863,1,0,0,1,1,2
2738,174903970,1,1,0,2,1,3
2739,174903972,0,0,0,2,1,1
2740,174903974,1,0,0,1,1,2
2741,174903977,0,0,0,1,1,1
2742,174904038,0,0,0,2,1,1
2743,174904041,1,0,0,1,1,2
2744,174904044,0,0,0,2,1,1
2745,174904061,0,0,0,2,1,1
2746,174904063,0,0,0,2,1,1
2747,174904064,1,0,0,2,1,2
2748,174904163,1,0,0,1,1,2
2749,174904166,1,0,0,1,1,2
2750,174904208,0,0,0,2,1,1
2751,174904212,0,0,0,1,1,1
2752,174904742,0,0,0,2,1,1
2753,174904747,0,0,0,2,1,1
2754,174904755,0,0,0,2,1,1
2755,174904760,0,0,0,1,1,1
2756,174904821,0,0,0,2,1,1
2757,174904831,0,0,0,1,1,1
2758,174904838,0,0,0,2,1,1
2759,174904846,0,0,0,2,1,1
2760,174904849,0,0,0,1,1,1
2761,174905094,0,0,0,2,1,1
2762,174905096,0,0,0,1,1,1
2763,174905100,0,0,0,2,1,1
2764,174905106,1,0,0,1,1,2
2765,174905108,0,0,0,2,1,1
2766,174905114,0,0,0,1,1,1
2767,174905135,1,0,0,1,1,2
2768,174905147,1,0,0,1,1,2
2769,174905180,1,1,0,1,1,3
2770,174906677,1,0,0,2,1,2
2771,174906714,1,0,0,1,1,2
2772,174906749,0,0,0,2,1,1
2773,174906837,1,0,0,2,1,2
2774,174908706,0,0,0,1,1,1
2775,174908711,0,0,0,1,1,1
2776,174908719,0,0,0,1,1,1
2777,174908722,0,0,0,1,1,1
2778,174909270,0,0,0,1,1,1
2779,174909276,0,0,0,2,1,1
2780,174909278,1,0,0,2,1,2
2781,174909281,1,0,0,2,1,2
2782,174911566,0,0,0,1,1,1
2783,174911580,0,0,0,1,1,1
2784,174911586,1,0,0,1,1,2
2785,174911616,1,0,0,2,1,2
2786,174911621,1,0,0,2,1,2
2787,174911624,0,0,0,2,1,1
2788,174911662,1,0,0,1,1,2
2789,174911665,0,0,0,2,1,1
2790,174911666,1,0,0,2,1,2
2791,174911667,0,0,0,2,1,1
2792,174911704,0,0,0,2,1,1
2793,174911707,0,0,0,2,1,1
2794,174911843,1,0,0,1,1,2
2795,174913124,0,0,0,2,1,1
2796,174913129,1,0,0,1,1,2
2797,174913132,0,0,0,1,1,1
2798,174913135,0,0,0,1,1,1
2799,174913137,0,0,0,1,1,1
2800,174913140,0,0,0,2,1,1
2801,174913660,1,0,0,1,1,2
2802,174914205,1,0,0,1,1,2
2803,174914206,1,1,0,1,1,3
2804,174914207,1,0,0,1,1,2
2805,174914222,0,0,0,1,1,1
2806,174914224,1,0,0,1,1,2
2807,174914225,0,0,0,1,1,1
2808,174914226,0,0,0,1,1,1
2809,174914265,0,0,0,2,1,1
2810,174914269,0,0,0,1,1,1
2811,174914270,0,0,0,2,1,1
2812,174914273,0,0,0,2,1,1
2813,174914276,0,0,0,1,1,1
2814,174914296,0,0,0,1,1,1
2815,174914300,0,0,0,1,1,1
2816,174914303,0,0,0,1,1,1
2817,174914304,1,0,0,1,1,2
2818,174914306,0,0,0,2,1,1
2819,174915116,0,0,0,1,1,1
2820,174915240,0,0,0,1,1,1
2821,174915241,0,0,0,2,1,1
2822,174915242,0,0,0,1,1,1
2823,174915244,0,0,0,1,1,1
2824,174915246,0,0,0,1,1,1
2825,174915575,0,0,0,1,1,1
2826,174915914,0,0,0,1,1,1
2827,174916332,1,0,0,1,1,2
2828,174916339,0,0,0,1,1,1
2829,174916343,1,0,0,1,1,2
2830,174916345,1,0,0,1,1,2
2831,174916467,1,0,0,1,1,2
2832,174916477,0,0,0,2,1,1
2833,174916480,0,0,0,1,1,1
2834,174916484,0,0,0,2,1,1
2835,174916492,1,0,0,2,1,2
2836,174916498,0,0,0,2,1,1
2837,174916508,1,0,0,1,1,2
2838,174916511,0,0,0,2,1,1
2839,174916513,1,0,0,2,1,2
2840,174916523,0,0,0,2,1,1
2841,174916528,0,0,0,2,1,1
2842,174916887,1,1,1,1,1,4
2843,174917160,1,0,0,2,1,2
2844,174917175,1,0,0,2,1,2
2845,174917183,0,0,0,2,1,1
2846,174917301,0,0,0,2,1,1
2847,174918138,0,0,0,2,1,1
2848,174918142,1,0,0,2,1,2
2849,174918146,0,0,0,2,1,1
2850,174918148,0,0,0,1,1,1
2851,174918583,0,0,0,1,1,1
2852,174918924,0,0,0,2,1,1
2853,174918929,0,0,0,2,1,1
2854,174918930,0,0,0,2,1,1
2855,174918932,0,0,0,2,1,1
2856,174919229,0,0,0,2,1,1
2857,174919232,0,0,0,2,1,1
2858,174919233,0,0,0,1,1,1
2859,174919234,0,0,0,2,1,1
2860,174919235,0,0,0,2,1,1
2861,174919247,1,0,0,2,1,2
2862,174919248,0,0,0,1,1,1
2863,174919250,1,1,1,2,1,4
2864,174919252,1,0,0,1,1,2
2865,174919255,1,0,0,1,1,2
2866,174919534,1,0,0,1,1,2
2867,174919777,0,0,0,2,1,1
2868,174919780,0,0,0,1,1,1
2869,174919788,0,0,0,2,1,1
2870,174919790,1,0,0,2,1,2
2871,174919794,1,0,0,2,1,2
2872,174920387,0,0,0,1,1,1
2873,174920778,1,0,0,2,1,2
2874,174920779,0,0,0,1,1,1
2875,174920780,1,0,0,2,1,2
2876,174920781,0,0,0,2,1,1
2878,174920862,0,0,0,1,1,1
2879,174920865,1,0,0,2,1,2
2880,174920867,0,0,0,1,1,1
2881,174920868,0,0,0,1,1,1
2882,174920875,0,0,0,1,1,1
2883,174920877,1,1,0,2,1,3
2884,174920906,0,0,0,1,1,1
2885,174920908,0,0,0,2,1,1
2886,174920909,0,0,0,2,1,1
2887,174920910,0,0,0,2,1,1
2888,174920912,0,0,0,2,1,1
2889,174921018,1,0,0,2,1,2
2890,174921021,1,0,0,2,1,2
2891,174921022,0,0,0,1,1,1
2892,174921023,0,0,0,1,1,1
2893,174921026,0,0,0,2,1,1
2894,174921327,1,0,0,1,1,2
2895,174922146,0,0,0,1,1,1
2896,174922570,1,0,0,1,1,2
2897,174923080,1,0,0,1,1,2
2898,174923153,0,0,0,1,1,1
2899,174923302,1,0,0,2,1,2
2900,174923418,0,0,0,1,1,1
2901,174923419,0,0,0,1,1,1
2902,174923436,1,0,0,2,1,2
2903,174923455,1,0,0,2,1,2
2904,174923457,1,0,0,1,1,2
2905,174923481,0,0,0,1,1,1
2906,174923488,0,0,0,1,1,1
2907,174923490,1,0,0,2,1,2
2908,174923494,0,0,0,1,1,1
2909,174923573,1,0,0,2,1,2
2910,174923575,0,0,0,2,1,1
2911,174923577,0,0,0,2,1,1
2912,174923614,0,0,0,1,1,1
2913,174923618,0,0,0,2,1,1
2914,174923619,0,0,0,2,1,1
2915,174923694,1,0,0,2,1,2
2916,174923922,1,0,0,2,1,2
2917,174923942,1,0,0,1,1,2
2918,174924160,0,0,0,1,1,1
2919,174924188,1,0,0,1,1,2
2920,174924222,0,0,0,1,1,1
2921,174924238,1,0,0,1,1,2
2922,174924268,1,0,0,1,1,2
2923,174924300,1,0,0,1,1,2
2924,174924345,0,0,0,1,1,1
2925,174924369,1,0,0,2,1,2
2926,174924440,0,0,0,2,1,1
2927,174924502,0,0,0,1,1,1
2928,174924547,1,0,0,2,1,2
2929,174924598,0,0,0,1,1,1
2930,174924668,1,0,0,1,1,2
2931,174924733,0,0,0,1,1,1
2932,174924765,0,0,0,2,1,1
2933,174924779,0,0,0,1,1,1
2934,174924813,1,1,1,1,1,4
2935,174924852,0,0,0,1,1,1
2936,174924943,0,0,0,1,1,1
2937,174925002,0,0,0,1,1,1
2938,174925010,0,0,0,1,1,1
2939,174925052,1,0,0,1,1,2
2940,174925081,0,0,0,2,1,1
2941,174925210,1,0,0,1,1,2
2942,174925388,0,0,0,1,1,1
2943,174925462,0,0,0,1,1,1
2944,174925464,0,0,0,1,1,1
2945,174925468,0,0,0,1,1,1
2946,174925469,0,0,0,1,1,1
2947,174925484,0,0,0,1,1,1
2948,174925486,1,0,0,2,1,2
2949,174925488,1,0,0,1,1,2
2950,174925489,1,0,0,1,1,2
2951,174925495,1,0,0,2,1,2
2952,174925719,0,0,0,1,1,1
2953,174926566,0,0,0,1,1,1
2954,174926609,0,0,0,1,1,1
2955,174926610,0,0,0,1,1,1
2956,174926612,1,0,0,1,1,2
2957,174926614,0,0,0,2,1,1
2958,174926634,0,0,0,1,1,1
2959,174926806,0,0,0,1,1,1
2960,174927474,0,0,0,1,1,1
2961,174927476,1,0,0,1,1,2
2962,174927479,0,0,0,2,1,1
2963,174927481,0,0,0,1,1,1
2964,174927484,0,0,0,2,1,1
2965,174928380,1,0,0,2,1,2
2966,174928381,0,0,0,2,1,1
2967,174928383,1,0,0,2,1,2
2968,174928384,1,1,1,1,1,4
2969,174928633,0,0,0,2,1,1
2970,174928634,0,0,0,2,1,1
2971,174929357,1,0,0,2,1,2
2972,174929358,0,0,0,1,1,1
2973,174929361,1,0,0,2,1,2
2974,174929362,1,1,1,1,1,4
2975,174929399,1,0,0,1,1,2
2977,174929403,0,0,0,1,1,1
2978,174929405,0,0,0,1,1,1
2979,174929407,1,0,0,1,1,2
2980,174929482,0,0,0,2,1,1
2981,174929486,0,0,0,1,1,1
2982,174929488,0,0,0,1,1,1
2983,174929515,0,0,0,2,1,1
2984,174929519,0,0,0,2,1,1
2985,174929766,0,0,0,2,1,1
2986,174929769,0,0,0,1,1,1
2987,174929772,0,0,0,1,1,1
2988,174929777,1,0,0,2,1,2
2989,174932187,1,0,0,2,1,2
2990,174932192,1,0,0,1,1,2
2991,174932194,1,0,0,1,1,2
2992,174932196,1,1,0,1,1,3
2993,174932197,1,1,0,1,1,3
2994,174932312,0,0,0,2,1,1
2995,174932313,0,0,0,2,1,1
2996,174932316,0,0,0,2,1,1
2997,174932320,0,0,0,2,1,1
2998,174932495,1,0,0,2,1,2
2999,174932496,1,0,0,2,1,2
3000,174932508,0,0,0,2,1,1
3001,174932546,1,0,0,1,1,2
3002,174932548,1,0,0,2,1,2
3003,174932550,1,0,0,1,1,2
3004,174932552,0,0,0,1,1,1
3005,174932554,0,0,0,1,1,1
3006,174932848,0,0,0,2,1,1
3007,174932850,0,0,0,2,1,1
3008,174932852,0,0,0,1,1,1
3009,174933871,0,0,0,1,1,1
3010,174933873,1,0,0,1,1,2
3011,174933876,1,0,0,1,1,2
3012,174933878,1,0,0,1,1,2
3013,174937114,1,0,0,2,1,2
3014,174937117,0,0,0,1,1,1
3015,174937119,0,0,0,2,1,1
3016,174937121,1,0,0,1,1,2
3017,174937122,1,0,0,2,1,2
3018,174937125,0,0,0,1,1,1
3019,174937766,1,0,0,1,1,2
3020,174937769,1,0,0,1,1,2
3021,174937770,0,0,0,1,1,1
3022,174937771,1,0,0,1,1,2
3023,174937773,1,0,0,2,1,2
3024,174937778,1,0,0,1,1,2
3025,174937780,0,0,0,1,1,1
3026,174937781,0,0,0,1,1,1
3027,174937783,1,99,0,1,1,2
3028,174937787,0,0,0,2,1,1
3029,174945486,0,0,0,1,1,1
3030,174945497,1,0,0,1,1,2
3031,174945503,1,1,0,2,1,3
3032,174945511,0,0,0,1,1,1
3033,174945517,0,0,0,1,1,1
3034,174954853,0,0,0,1,1,1
3035,174954858,0,0,0,1,1,1
3036,174954876,1,0,0,1,1,2
3037,175440603,0,0,0,1,1,1
3038,175077366,1,0,0,2,1,2
3039,175082348,1,1,0,2,1,3
3040,175082351,1,0,0,2,1,2
3041,175082359,1,99,0,2,1,2
3042,175082364,1,0,0,2,1,2
3043,175082369,1,0,0,2,1,2
3044,175083337,1,1,0,1,1,3
3045,175083625,1,0,0,2,1,2
3046,175086020,1,0,0,1,1,2
3047,175086043,0,0,0,2,1,1
3048,175086054,1,0,0,1,1,2
3049,175086089,1,0,0,1,1,2
3050,175086106,1,0,0,2,1,2
3051,175086122,0,0,0,1,1,1
3052,175086265,0,0,0,1,1,1
3053,175086312,1,0,0,2,1,2
3054,175086334,1,0,0,1,1,2
3055,175086357,1,0,0,1,1,2
3056,175087097,0,0,0,1,1,1
3057,175087105,0,0,0,1,1,1
3058,175089530,1,0,0,2,1,2
3059,175089540,1,0,0,1,1,2
3060,175089547,0,0,0,2,1,1
3061,175090198,1,0,0,1,1,2
3062,175090210,0,0,0,1,1,1
3064,175091092,0,0,0,2,1,1
3065,175091095,0,0,0,1,1,1
3066,175091631,0,0,0,2,1,1
3067,175091639,0,0,0,1,1,1
3068,175091910,0,0,0,2,1,1
3069,175091920,0,0,0,2,1,1
3070,175094136,1,0,0,1,1,2
3071,175094152,0,0,0,1,1,1
3072,175094342,1,0,0,2,1,2
3073,175094436,0,0,0,1,1,1
3074,175094442,0,0,0,2,1,1
3075,175094451,0,0,0,2,1,1
3076,175094460,0,0,0,2,1,1
3077,175094463,0,0,0,1,1,1
3078,175094640,1,0,0,2,1,2
3079,175094648,0,0,0,2,1,1
3080,175094656,0,0,0,2,1,1
3081,175100418,1,1,1,1,1,4
3082,175100446,1,0,0,1,1,2
3083,175100464,1,1,1,1,1,4
3084,175100472,1,0,0,2,1,2
3085,175100486,1,1,0,1,1,3
3086,175100495,1,1,1,1,1,4
3087,175100503,1,0,0,1,1,2
3088,175100515,0,0,0,2,1,1
3089,175100526,1,1,1,1,1,4
3090,175100536,1,1,1,1,1,4
3091,175100549,1,1,1,2,1,4
3092,175103802,0,0,0,1,1,1
3093,175103805,1,0,0,1,1,2
3094,175103946,0,0,0,2,1,1
3095,175103947,0,0,0,1,1,1
3096,175104235,1,1,1,1,1,4
3097,175104256,0,0,0,2,1,1
3098,175104259,0,0,0,1,1,1
3099,175105081,1,0,0,2,1,2
3100,175105087,1,0,0,2,1,2
3101,175105326,0,0,0,2,1,1
3102,175105341,1,0,0,1,1,2
3103,175105347,1,0,0,2,1,2
3104,175106776,0,0,0,2,1,1
3105,175106778,0,0,0,2,1,1
3106,175106781,1,0,0,2,1,2
3107,175106783,1,0,0,1,1,2
3108,175110365,0,0,0,2,1,1
3109,175110367,1,0,0,2,1,2
3110,175111241,1,0,0,1,1,2
3111,175111249,0,0,0,1,1,1
3112,175111250,0,0,0,1,1,1
3113,175111255,1,0,0,2,1,2
3114,175111279,0,0,0,1,1,1
3115,175111287,1,0,0,2,1,2
3116,175111294,0,0,0,1,1,1
3117,175111296,0,0,0,2,1,1
3118,175111299,1,1,1,1,1,4
3119,175111303,1,0,0,1,1,2
3120,175111308,1,0,0,2,1,2
3121,175111309,1,0,0,1,1,2
3122,175111311,1,1,0,1,1,3
3123,175111318,1,0,0,1,1,2
3124,175111327,1,0,0,1,1,2
3125,175111328,1,0,0,1,1,2
3126,175111341,1,0,0,1,1,2
3127,175111344,0,0,0,1,1,1
3128,175119885,0,0,0,1,1,1
3129,175119892,1,0,0,1,1,2
3130,175119893,0,0,0,1,1,1
3131,175119899,1,0,0,1,1,2
3132,175119904,0,0,0,1,1,1
3133,175119921,0,0,0,1,1,1
3134,175120615,1,0,0,2,1,2
3135,175120619,1,0,0,2,1,2
3136,175120623,1,0,0,2,1,2
3137,175122622,0,0,0,1,1,1
3138,175122629,0,0,0,1,1,1
3139,175122633,0,0,0,1,1,1
3140,175122636,1,0,0,1,1,2
3141,175122639,1,0,0,1,1,2
3142,175123007,1,0,0,1,1,2
3143,175123009,1,0,0,2,1,2
3144,175123010,0,0,0,1,1,1
3145,175123012,0,0,0,1,1,1
3146,175123013,0,0,0,1,1,1
3147,175123259,1,1,1,1,1,4
3148,175123266,1,0,0,1,1,2
3149,175123274,0,0,0,2,1,1
3150,175123277,1,0,0,1,1,2
3151,175123544,0,0,0,1,1,1
3152,175123547,0,0,0,1,1,1
3153,175123552,0,0,0,1,1,1
3154,175123556,0,0,0,1,1,1
3155,175123577,0,0,0,2,1,1
3156,175123807,0,0,0,1,1,1
3157,175123946,0,0,0,1,1,1
3158,175124025,1,0,0,1,1,2
3159,175124029,0,0,0,2,1,1
3160,175124034,1,0,0,1,1,2
3161,175124045,0,0,0,1,1,1
3162,175124354,0,0,0,2,1,1
3163,175124356,0,0,0,2,1,1
3164,175124359,0,0,0,1,1,1
3165,175124361,1,0,0,2,1,2
3166,175124729,1,0,0,2,1,2
3167,175124738,0,0,0,1,1,1
3168,175124751,1,0,0,1,1,2
3169,175127285,1,0,0,2,1,2
3170,175127303,1,1,1,2,1,4
3172,175127429,1,99,0,2,1,2
3173,175127596,0,0,0,2,1,1
3174,175127610,0,0,0,2,1,1
3175,175128032,1,0,0,2,1,2
3176,175128033,1,0,0,1,1,2
3177,175128151,0,0,0,2,1,1
3178,175128153,0,0,0,1,1,1
3179,175131633,0,0,0,1,1,1
3180,175131635,1,0,0,1,1,2
3181,175131637,1,1,1,2,1,4
3182,175131640,0,0,0,2,1,1
3183,175132299,0,0,0,2,1,1
3185,175132321,1,0,0,1,1,2
3186,175132328,0,0,0,1,1,1
3187,175132558,1,0,0,1,1,2
3188,175132568,0,0,0,2,1,1
3189,175132572,1,0,0,2,1,2
3190,175132630,0,0,0,1,1,1
3191,175132633,1,0,0,2,1,2
3193,175132683,1,0,0,2,1,2
3194,175132685,0,0,0,1,1,1
3195,175132751,0,0,0,1,1,1
3196,175132753,0,0,0,2,1,1
3197,175132765,0,0,0,1,1,1
3198,175132830,0,0,0,2,1,1
3199,175132839,0,0,0,2,1,1
3200,175132845,0,0,0,1,1,1
3201,175132855,0,0,0,2,1,1
3202,175132859,1,0,0,2,1,2
3203,175133182,0,0,0,2,1,1
3204,175133206,0,0,0,2,1,1
3205,175133217,0,0,0,2,1,1
3206,175133638,1,0,0,1,1,2
3207,175133642,0,0,0,2,1,1
3208,175133663,1,0,0,2,1,2
3209,175135633,1,0,0,1,1,2
3210,175135634,1,0,0,1,1,2
3211,175135637,0,0,0,1,1,1
3212,175135644,0,0,0,1,1,1
3213,175135875,0,0,0,1,1,1
3214,175135910,1,0,0,2,1,2
3215,175135913,0,0,0,1,1,1
3216,175135916,1,0,0,2,1,2
3217,175135917,1,0,0,1,1,2
3218,175135918,0,0,0,2,1,1
3219,175135920,1,1,1,1,1,4
3220,175135923,0,0,0,2,1,1
3221,175135926,0,0,0,2,1,1
3222,175135929,0,0,0,2,1,1
3223,175135933,1,0,0,2,1,2
3224,175136142,1,0,0,1,1,2
3225,175136147,0,0,0,2,1,1
3226,175136149,1,0,0,2,1,2
3227,175136151,0,0,0,2,1,1
3228,175136154,1,0,0,1,1,2
3229,175136157,0,0,0,1,1,1
3230,175136176,0,0,0,1,1,1
3231,175136189,0,0,0,1,1,1
3232,175136268,0,0,0,1,1,1
3233,175136273,0,0,0,2,1,1
3234,175136274,0,0,0,1,1,1
3235,175136276,0,0,0,2,1,1
3236,175136278,0,0,0,1,1,1
3237,175137326,0,0,0,2,1,1
3238,175137331,0,0,0,1,1,1
3239,175137336,1,0,0,1,1,2
3240,175137588,1,0,0,1,1,2
3241,175137594,1,0,0,1,1,2
3242,175137595,1,0,0,1,1,2
3243,175137716,1,0,0,2,1,2
3244,175137719,1,0,0,2,1,2
3245,175137862,1,0,0,2,1,2
3246,175137863,1,0,0,1,1,2
3247,175137865,1,0,0,1,1,2
3248,175137866,1,0,0,1,1,2
3249,175137868,0,0,0,1,1,1
3250,175137998,0,0,0,1,1,1
3251,175138002,0,0,0,2,1,1
3252,175138003,0,0,0,1,1,1
3253,175138058,0,0,0,1,1,1
3254,175138060,1,0,0,2,1,2
3255,175138062,1,0,0,2,1,2
3256,175138066,1,0,0,1,1,2
3257,175138356,1,0,0,1,1,2
3258,175138379,0,0,0,2,1,1
3259,175138385,1,0,0,2,1,2
3260,175138387,0,0,0,1,1,1
3261,175138391,0,0,0,2,1,1
3262,175138393,0,0,0,2,1,1
3263,175138651,0,0,0,1,1,1
3264,175142522,1,0,0,1,1,2
3265,175142526,0,0,0,2,1,1
3266,175142531,1,0,0,2,1,2
3267,175142535,0,0,0,2,1,1
3268,175142539,1,1,0,1,1,3
3269,175142543,1,0,0,2,1,2
3270,175142707,1,0,0,2,1,2
3271,175142712,0,0,0,2,1,1
3272,175142726,0,0,0,2,1,1
3273,175143479,1,0,0,1,1,2
3274,175143488,1,0,0,1,1,2
3275,175143496,0,0,0,1,1,1
3276,175143502,0,0,0,1,1,1
3277,175143506,0,0,0,1,1,1
3278,175144768,0,0,0,2,1,1
3279,175144770,0,0,0,1,1,1
3280,175144773,1,0,0,1,1,2
3281,175144777,0,0,0,1,1,1
3282,175144780,0,0,0,1,1,1
3283,175144784,0,0,0,2,1,1
3284,175145398,0,0,0,2,1,1
3285,175145399,1,0,0,2,1,2
3286,175145402,0,0,0,1,1,1
3287,175145406,1,0,0,1,1,2
3288,175145479,1,0,0,1,1,2
3289,175145484,1,0,0,2,1,2
3290,175145485,0,0,0,2,1,1
3291,175145486,1,1,0,1,1,3
3292,175145487,0,0,0,2,1,1
3293,175145488,0,0,0,1,1,1
3294,175145489,0,0,0,1,1,1
3295,175145491,0,0,0,2,1,1
3296,175145495,0,0,0,1,1,1
3297,175145498,0,0,0,2,1,1
3298,175146590,0,0,0,1,1,1
3299,175146592,0,0,0,1,1,1
3300,175146593,0,0,0,1,1,1
3301,175146594,1,0,0,2,1,2
3302,175146595,0,0,0,1,1,1
3303,175147932,0,0,0,2,1,1
3304,175147934,0,0,0,2,1,1
3305,175147943,0,0,0,2,1,1
3306,175148049,0,0,0,1,1,1
3307,175148054,0,0,0,2,1,1
3308,175148061,0,0,0,1,1,1
3309,175148064,0,0,0,2,1,1
3310,175148067,0,0,0,1,1,1
3311,175148162,0,0,0,1,1,1
3312,175148164,0,0,0,1,1,1
3313,175148167,0,0,0,1,1,1
3314,175148169,0,0,0,1,1,1
3315,175148172,0,0,0,1,1,1
3318,175148273,0,0,0,1,1,1
3319,175148275,0,0,0,1,1,1
3320,175148277,0,0,0,1,1,1
3321,175148475,0,0,0,1,1,1
3322,175148477,0,0,0,1,1,1
3323,175148478,1,0,0,1,1,2
3324,175148484,0,0,0,1,1,1
3326,175148509,0,0,0,1,1,1
3327,175148511,1,0,0,2,1,2
3328,175148513,1,0,0,1,1,2
3329,175149101,0,0,0,1,1,1
3330,175149103,0,0,0,2,1,1
3331,175149104,0,0,0,1,1,1
3332,175149106,0,0,0,2,1,1
3333,175149108,0,0,0,1,1,1
3334,175149128,0,0,0,2,1,1
3335,175149172,0,0,0,1,1,1
3336,175149174,0,0,0,2,1,1
3337,175149175,0,0,0,1,1,1
3338,175149183,1,0,0,1,1,2
3339,175149186,0,0,0,1,1,1
3340,175149189,1,0,0,2,1,2
3341,175149190,1,0,0,2,1,2
3342,175149191,0,0,0,2,1,1
3343,175149197,1,0,0,2,1,2
3344,175149203,0,0,0,2,1,1
3345,175149204,0,0,0,2,1,1
3346,175149250,1,0,0,2,1,2
3347,175149459,0,0,0,1,1,1
3348,175149460,0,0,0,1,1,1
3349,175149462,1,0,0,2,1,2
3350,175149463,0,0,0,1,1,1
3351,175150013,0,0,0,2,1,1
3352,175150017,1,0,0,2,1,2
3353,175150021,0,0,0,2,1,1
3354,175150024,1,0,0,1,1,2
3355,175150026,0,0,0,1,1,1
3356,175150029,0,0,0,1,1,1
3357,175150031,0,0,0,1,1,1
3358,175150792,0,0,0,1,1,1
3359,175150793,1,0,0,1,1,2
3360,175150794,0,0,0,1,1,1
3361,175150795,0,0,0,1,1,1
3362,175150797,0,0,0,1,1,1
3363,175150894,0,0,0,2,1,1
3364,175150895,0,0,0,2,1,1
3365,175150896,0,0,0,2,1,1
3366,175150897,0,0,0,1,1,1
3367,175150941,0,0,0,1,1,1
3368,175150943,0,0,0,1,1,1
3369,175150944,0,0,0,1,1,1
3370,175150945,1,0,0,1,1,2
3371,175151277,0,0,0,1,1,1
3372,175151278,0,0,0,1,1,1
3373,175151279,0,0,0,1,1,1
3374,175151282,0,0,0,1,1,1
3375,175151283,1,0,0,2,1,2
3376,175152746,0,0,0,1,1,1
3377,175152747,1,0,0,1,1,2
3378,175152748,1,0,0,1,1,2
3379,175152749,0,0,0,1,1,1
3380,175152750,0,0,0,1,1,1
3381,175155249,0,0,0,1,1,1
3382,175155250,0,0,0,2,1,1
3383,175155252,1,0,0,2,1,2
3384,175236035,1,0,0,2,1,2
3385,175236037,0,0,0,1,1,1
3386,175236040,0,0,0,2,1,1
3387,175246417,1,1,1,1,1,4
3388,175246419,1,0,0,1,1,2
3389,175246421,1,0,0,1,1,2
3390,175246425,1,0,0,2,1,2
3391,175246427,1,0,0,1,1,2
3392,175253603,0,0,0,1,1,1
3393,175253763,1,0,0,2,1,2
3394,175253835,0,0,0,1,1,1
3395,175254004,1,0,0,2,1,2
3396,175254225,0,0,0,2,1,1
3397,175254469,1,0,0,2,1,2
3398,175254558,0,0,0,2,1,1
3399,175254605,1,0,0,2,1,2
3400,175254802,1,0,0,2,1,2
3401,175254895,1,0,0,1,1,2
3402,175260762,0,0,0,1,1,1
3403,175260764,0,0,0,1,1,1
3404,175260766,0,0,0,2,1,1
3405,175262611,1,0,0,1,1,2
3406,175262614,0,0,0,1,1,1
3407,175262618,1,0,0,1,1,2
3408,175265524,1,0,0,1,1,2
3409,175265532,1,0,0,2,1,2
3410,175265539,1,0,0,1,1,2
3411,175265900,1,0,0,1,1,2
3412,175265901,0,0,0,2,1,1
3413,175265902,1,0,0,1,1,2
3414,175276332,0,0,0,1,1,1
3415,175276334,0,0,0,2,1,1
3416,175276339,1,0,0,2,1,2
3417,175278245,0,0,0,2,1,1
3418,175278246,0,0,0,1,1,1
3419,175278249,0,0,0,2,1,1
3420,175278250,0,0,0,2,1,1
3421,175281501,0,0,0,2,1,1
3422,175281503,1,0,0,2,1,2
3423,175283432,1,0,0,1,1,2
3424,175283435,1,0,0,1,1,2
3425,175283438,0,0,0,1,1,1
3426,175283494,1,0,0,1,1,2
3427,175283497,0,0,0,2,1,1
3428,175283500,0,0,0,1,1,1
3429,175283501,0,0,0,1,1,1
3430,175283502,0,0,0,2,1,1
3431,175283504,0,0,0,2,1,1
3434,175283512,0,0,0,1,1,1
3436,175283515,1,0,0,1,1,2
3437,175283518,0,0,0,1,1,1
3438,175283519,0,0,0,1,1,1
3439,175283521,1,0,0,1,1,2
3440,175283525,1,0,0,1,1,2
3441,175283630,0,0,0,2,1,1
3442,175283633,0,0,0,2,1,1
3443,175283637,0,0,0,2,1,1
3444,175283640,1,0,0,1,1,2
3445,175283642,0,0,0,2,1,1
3446,175283880,0,0,0,1,1,1
3447,175284065,0,0,0,1,1,1
3448,175284067,0,0,0,1,1,1
3449,175284069,1,0,0,1,1,2
